AGENCY #,AGENCY TITLE,CLASSIFICATION,SERVICE TYPE,FULL/PART-TIME,ANNUAL SALARY
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,$28924.00
58030,OUS - Oregon State University,Specialist 2-Counselor,Other professionals,Part-Time,$28912.00
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,$28848.00
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,$28800.00
58030,OUS - Oregon State University,Instructor,Faculty,Part-Time,$28798.00
58030,OUS - Oregon State University,Grounds Maintenance Worker 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Trades/Maintenance Worker 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Laundry Worker,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Bio Science Research Tech 3,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Property Specialist 3,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Seed Analyst 1,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Grounds Maintenance Worker 1,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Grounds Maintenance Worker 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Ship's Assistant Cook,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Library Technician 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Laboratory Technician 1,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Vet Central Svcs Tech,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Medical Records Specialist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Library Technician 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,$28752.00
58030,OUS - Oregon State University,Cook 2,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Cook 2,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Cook 2,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Cook 2,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Cook 1,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Cook 1,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,$28745.00
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,$28501.00
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,$28501.00
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,$28500.00
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,$28473.00
58030,OUS - Oregon State University,Instructor (PAC),Faculty,Full-Time,$28422.00
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,$28397.00
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,$28370.00
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,$28370.00
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,$28370.00
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,$28370.00
58030,OUS - Oregon State University,Medical Lab Technologist,Classified Staff,Full-Time,$28341.00
58030,OUS - Oregon State University,Coordinator-Academic Program 2,Other professionals,Full-Time,$28338.00
